FlightNumber,DepartureAirport,ArrivalAirport,DepartureTime,ArrivalTime,Airline,FlightDuration,AvgTicketPrice,Aircraft,PassengerCount
FL-184585,LAX,HKG,2023-03-23 12:55:00,2023-03-23 14:03:00,Qantas,1:08:00,2809,Airbus A380,186
FL-479165,DFW,YUL,2023-05-08 10:09:00,2023-05-08 18:44:00,China Southern Airlines,8:35:00,1336,Bombardier CRJ900,111
FL-558964,YOW,DXB,2023-07-09 09:50:00,2023-07-09 11:37:00,EVA Air,1:47:00,2631,Airbus A340,137
FL-269432,IST,YYZ,2023-06-11 00:51:00,2023-06-11 04:53:00,Etihad Airways,4:02:00,1637,Bombardier CRJ900,138
FL-716652,YHZ,DEN,2023-07-06 13:59:00,2023-07-06 16:04:00,Thai Airways,2:05:00,1291,Boeing 777,234
FL-938399,DXB,CDG,2023-07-26 07:41:00,2023-07-26 16:32:00,Emirates,8:51:00,2660,Boeing 767,116
FL-273086,DFW,FRA,2023-05-14 08:37:00,2023-05-14 17:34:00,WestJet,8:57:00,321,Embraer E190,135
FL-373391,LAX,HKG,2023-11-12 14:17:00,2023-11-12 15:17:00,Lufthansa,1:00:00,776,Airbus A350,143
FL-420529,FCO,DFW,2023-04-10 14:21:00,2023-04-10 21:27:00,Qantas,7:06:00,2429,Boeing 767,198
FL-785005,YOW,FRA,2023-01-07 15:19:00,2023-01-07 18:14:00,Etihad Airways,2:55:00,1415,Airbus A330,152
FL-772439,LHR,FRA,2023-09-05 06:23:00,2023-09-05 11:52:00,Alitalia,5:29:00,2653,Airbus A340,146
FL-917221,SIN,LAX,2023-08-24 08:16:00,2023-08-24 11:33:00,Asiana Airlines,3:17:00,1676,Airbus A330,113
FL-612951,CDG,SIN,2023-09-12 16:37:00,2023-09-12 22:46:00,Alitalia,6:09:00,1962,Airbus A350,206
FL-911760,LAX,ICN,2023-12-13 08:21:00,2023-12-13 13:44:00,British Airways,5:23:00,890,Airbus A330,243
FL-841905,LAX,FCO,2023-07-16 06:56:00,2023-07-16 08:14:00,Thai Airways,1:18:00,846,Airbus A330,115
FL-378453,FRA,YOW,2023-05-01 23:01:00,2023-05-02 03:14:00,Finnair,4:13:00,2906,Airbus A340,169
FL-250300,ORD,DEN,2023-03-21 13:25:00,2023-03-21 22:23:00,EVA Air,8:58:00,275,Airbus A350,120
FL-672155,LHR,ICN,2023-07-27 23:10:00,2023-07-28 03:15:00,KLM,4:05:00,243,McDonnell Douglas MD-88,101
FL-419084,DEN,JFK,2023-09-01 16:02:00,2023-09-02 00:35:00,United Airlines,8:33:00,1931,Airbus A320,113
FL-840868,CDG,DXB,2023-04-26 13:03:00,2023-04-26 21:41:00,Air Canada,8:38:00,2426,Airbus A340,249
FL-673812,LHR,AMS,2023-03-05 01:14:00,2023-03-05 03:01:00,Qantas,1:47:00,492,Boeing 747,118
FL-201143,YXU,MEX,2023-12-02 05:12:00,2023-12-02 08:33:00,Delta Airlines,3:21:00,464,Bombardier CRJ900,153
FL-451254,SIN,YOW,2023-01-19 16:28:00,2023-01-20 00:49:00,Iberia,8:21:00,2890,Embraer E190,119
FL-246037,DFW,FRA,2023-04-05 19:17:00,2023-04-05 22:30:00,Air Python,3:13:00,2800,Airbus A380,206
FL-715037,ORD,DFW,2023-04-27 07:43:00,2023-04-27 14:18:00,EVA Air,6:35:00,2952,Boeing 777,224
FL-770505,LHR,HKG,2023-11-03 14:50:00,2023-11-03 23:11:00,Delta Airlines,8:21:00,636,Boeing 787,182
FL-255295,HKG,YHZ,2023-08-08 09:37:00,2023-08-08 12:41:00,Aeroflot,3:04:00,1169,Boeing 737 MAX,197
FL-597909,YVR,CDG,2023-06-15 16:26:00,2023-06-15 21:14:00,Avianca,4:48:00,2510,Airbus A340,236
FL-181101,SYD,FCO,2023-01-27 23:23:00,2023-01-28 02:37:00,Swiss International Air Lines,3:14:00,2131,Bombardier Q400,195
FL-925214,ATL,PEK,2023-02-02 17:41:00,2023-02-02 22:49:00,Air France,5:08:00,2147,Boeing 737 MAX,114
FL-490038,ATL,MEL,2023-11-23 13:37:00,2023-11-23 22:29:00,Virgin Atlantic,8:52:00,2688,Airbus A330,172
FL-237528,FRA,MIA,2023-08-06 04:18:00,2023-08-06 10:24:00,Qatar Airways,6:06:00,1541,Boeing 777,148
FL-101624,HKG,SYD,2023-08-17 11:17:00,2023-08-17 12:58:00,British Airways,1:41:00,774,Boeing 747,187
FL-445714,PEK,YXU,2023-01-15 02:53:00,2023-01-15 08:44:00,Alitalia,5:51:00,2403,Boeing 747,152
FL-847893,MEX,DEN,2023-04-03 02:19:00,2023-04-03 09:09:00,Turkish Airlines,6:50:00,2905,Boeing 787,230
FL-999661,SYD,ATL,2023-07-12 06:37:00,2023-07-12 11:50:00,Air Canada,5:13:00,1261,Airbus A350,161
FL-689666,YOW,DFW,2023-01-05 06:36:00,2023-01-05 11:14:00,WestJet,4:38:00,2510,Boeing 737,250
FL-150210,FRA,YVR,2023-12-16 19:31:00,2023-12-17 01:02:00,Lufthansa,5:31:00,1879,Boeing 747,157
FL-311292,ORD,PEK,2023-01-12 08:07:00,2023-01-12 14:19:00,Qatar Airways,6:12:00,2044,Bombardier Q400,106
FL-878161,LHR,AMS,2023-03-24 18:54:00,2023-03-24 22:36:00,Asiana Airlines,3:42:00,950,Boeing 737,109
FL-815081,AMS,HKG,2023-03-25 05:47:00,2023-03-25 07:54:00,Thai Airways,2:07:00,1356,Airbus A380,114
FL-994153,SYD,YOW,2023-09-03 23:42:00,2023-09-04 04:59:00,Aeroflot,5:17:00,2120,Boeing 767,214
FL-309367,SIN,MEX,2023-11-02 18:25:00,2023-11-02 21:52:00,Delta Airlines,3:27:00,279,Bombardier Q400,151
FL-410468,MEX,LHR,2023-06-02 20:21:00,2023-06-03 01:04:00,ANA All Nippon Airways,4:43:00,1649,Boeing 777,146
FL-299854,CDG,MIA,2023-09-23 03:09:00,2023-09-23 05:29:00,Turkish Airlines,2:20:00,347,Airbus A350,151
FL-345662,PEK,FCO,2023-10-06 22:13:00,2023-10-07 02:37:00,EVA Air,4:24:00,834,Boeing 737,206
FL-662292,LHR,AMS,2023-07-15 22:43:00,2023-07-16 05:33:00,Aeroflot,6:50:00,2169,Bombardier Q400,237
FL-448764,ATL,FCO,2023-07-24 07:15:00,2023-07-24 09:10:00,Thai Airways,1:55:00,2025,Boeing 737 MAX,100
FL-695717,PEK,CDG,2023-02-09 05:29:00,2023-02-09 13:07:00,Delta Airlines,7:38:00,270,Bombardier CRJ900,129
FL-418001,YVR,SYD,2023-11-01 22:27:00,2023-11-02 04:53:00,United Airlines,6:26:00,2294,Bombardier CRJ900,220
FL-661927,LHR,CDG,2023-11-11 06:50:00,2023-11-11 08:59:00,Iberia,2:09:00,2487,McDonnell Douglas MD-88,126
FL-204969,YVR,YXU,2023-02-10 16:01:00,2023-02-11 00:44:00,ANA All Nippon Airways,8:43:00,2992,Boeing 777,235
FL-378575,SIN,JFK,2023-02-13 13:34:00,2023-02-13 15:19:00,Qantas,1:45:00,1488,Boeing 747,121
FL-334131,LAX,FRA,2023-02-09 11:30:00,2023-02-09 19:15:00,Qatar Airways,7:45:00,1932,Airbus A330,119
FL-844543,FCO,SIN,2023-10-02 14:03:00,2023-10-02 17:59:00,Emirates,3:56:00,2428,Boeing 787,228
FL-314981,CDG,YHZ,2023-03-24 17:19:00,2023-03-25 01:30:00,American Airlines,8:11:00,1718,Airbus A350,118
FL-247228,FCO,YVR,2023-10-02 17:40:00,2023-10-02 19:05:00,Cathay Pacific,1:25:00,761,Airbus A380,179
FL-626777,ICN,JFK,2023-09-04 03:12:00,2023-09-04 10:09:00,Qantas,6:57:00,2369,Airbus A350,221
FL-207992,PEK,AMS,2023-05-26 16:13:00,2023-05-26 19:45:00,Qantas,3:32:00,613,McDonnell Douglas MD-88,218
FL-731308,ATL,YOW,2023-07-07 05:02:00,2023-07-07 13:31:00,Air Canada,8:29:00,2590,Airbus A380,187
FL-851588,DXB,YHZ,2023-09-10 19:01:00,2023-09-11 00:31:00,Swiss International Air Lines,5:30:00,975,Boeing 777,126
FL-139455,LHR,DXB,2023-12-17 02:02:00,2023-12-17 05:35:00,KLM,3:33:00,2012,Bombardier Q400,242
FL-744202,YVR,ATL,2023-08-23 11:34:00,2023-08-23 15:32:00,Aeroflot,3:58:00,1683,Embraer E190,202
FL-373278,HND,FCO,2023-11-07 21:29:00,2023-11-08 03:00:00,Avianca,5:31:00,730,McDonnell Douglas MD-88,225
FL-331576,YVR,HKG,2023-10-25 06:33:00,2023-10-25 11:52:00,Air Python,5:19:00,2375,Bombardier Q400,162
FL-869587,AMS,HKG,2023-04-26 13:29:00,2023-04-26 17:08:00,Lufthansa,3:39:00,211,Boeing 737 MAX,250
FL-703874,PEK,ORD,2023-10-26 06:28:00,2023-10-26 14:52:00,Aeroflot,8:24:00,2778,Airbus A320,159
FL-285493,SYD,JFK,2023-05-24 01:06:00,2023-05-24 02:17:00,China Southern Airlines,1:11:00,675,Airbus A350,103
FL-353574,SFO,CDG,2023-07-24 18:20:00,2023-07-24 22:42:00,Finnair,4:22:00,253,Boeing 737 MAX,167
FL-781307,FCO,YHZ,2023-09-13 13:03:00,2023-09-13 14:39:00,Lufthansa,1:36:00,2896,Boeing 777,135
FL-190459,YYZ,ATL,2023-06-11 16:32:00,2023-06-12 00:33:00,Turkish Airlines,8:01:00,848,Boeing 777,169
FL-182466,LAX,FCO,2023-06-15 23:09:00,2023-06-16 07:19:00,Cathay Pacific,8:10:00,2347,Boeing 747,152
FL-508990,YYZ,YHZ,2023-06-12 02:06:00,2023-06-12 05:25:00,Emirates,3:19:00,1071,Airbus A330,226
FL-962431,LAX,PEK,2023-04-07 13:42:00,2023-04-07 16:52:00,Asiana Airlines,3:10:00,313,Boeing 767,250
FL-602609,LAX,YYZ,2023-07-18 19:20:00,2023-07-19 03:16:00,ANA All Nippon Airways,7:56:00,2996,Bombardier CRJ900,173
FL-658437,SIN,SFO,2023-02-12 09:01:00,2023-02-12 17:52:00,Emirates,8:51:00,1072,Airbus A320,180
FL-339999,FCO,DFW,2023-12-26 07:06:00,2023-12-26 12:56:00,United Airlines,5:50:00,2613,Airbus A330,119
FL-446572,LAX,SYD,2023-04-10 21:37:00,2023-04-10 23:28:00,Etihad Airways,1:51:00,1631,McDonnell Douglas MD-88,236
FL-626254,LAX,ICN,2023-11-03 22:54:00,2023-11-04 04:36:00,WestJet,5:42:00,2001,Airbus A380,112
FL-164700,LAX,YHZ,2023-09-03 08:53:00,2023-09-03 17:00:00,Lufthansa,8:07:00,2143,Airbus A320,135
FL-376666,YOW,PEK,2023-05-07 17:48:00,2023-05-08 01:15:00,Qatar Airways,7:27:00,1477,Embraer E190,167
FL-237684,LAX,HKG,2023-02-06 10:31:00,2023-02-06 18:44:00,Finnair,8:13:00,1988,Bombardier CRJ900,140
FL-990558,ICN,ATL,2023-08-07 14:39:00,2023-08-07 20:30:00,Singapore Airlines,5:51:00,1221,Bombardier CRJ900,240
FL-646634,IST,LHR,2023-12-03 17:15:00,2023-12-04 02:06:00,Etihad Airways,8:51:00,2496,McDonnell Douglas MD-88,162
FL-529157,YHZ,CDG,2023-08-06 09:55:00,2023-08-06 16:26:00,Iberia,6:31:00,1863,Boeing 737,166
FL-820183,LAX,YUL,2023-04-25 17:50:00,2023-04-25 23:08:00,Cathay Pacific,5:18:00,2054,Embraer E190,115
FL-986838,YXU,IST,2023-08-01 04:30:00,2023-08-01 10:36:00,Qantas,6:06:00,441,Airbus A380,198
FL-722946,DFW,JFK,2023-01-03 01:00:00,2023-01-03 08:28:00,Alitalia,7:28:00,2152,Boeing 747,200
FL-889513,ATL,MEL,2023-03-19 18:37:00,2023-03-20 01:40:00,Virgin Atlantic,7:03:00,2135,Boeing 767,104
FL-198488,ORD,YYZ,2023-05-06 05:59:00,2023-05-06 11:46:00,Etihad Airways,5:47:00,1468,Boeing 737 MAX,206
FL-735544,ATL,FRA,2023-01-18 19:53:00,2023-01-19 04:41:00,Aeroflot,8:48:00,2570,Airbus A330,118
FL-774784,YVR,YHZ,2023-06-15 11:38:00,2023-06-15 19:53:00,Royal Jordanian,8:15:00,761,Airbus A330,129
FL-526904,HKG,PEK,2023-12-02 05:42:00,2023-12-02 09:32:00,American Airlines,3:50:00,1210,Airbus A340,134
FL-179201,PEK,SYD,2023-10-05 00:08:00,2023-10-05 03:07:00,Swiss International Air Lines,2:59:00,714,Boeing 737,198
FL-356289,DXB,YUL,2023-05-24 17:10:00,2023-05-25 01:04:00,Avianca,7:54:00,1804,McDonnell Douglas MD-88,219
FL-333760,MIA,FRA,2023-02-03 06:31:00,2023-02-03 08:33:00,Qatar Airways,2:02:00,1119,Boeing 737,209
FL-790276,IST,DXB,2023-12-07 20:11:00,2023-12-07 22:12:00,Avianca,2:01:00,1640,Boeing 767,140
FL-508585,YUL,LAX,2023-01-24 13:44:00,2023-01-24 17:46:00,EVA Air,4:02:00,1498,Boeing 747,166
FL-852295,SFO,YHZ,2023-01-15 20:13:00,2023-01-15 21:41:00,Air Python,1:28:00,799,Airbus A350,214
FL-114336,MEL,PEK,2023-06-28 13:13:00,2023-06-28 16:14:00,KLM,3:01:00,2539,Airbus A320,225
FL-110355,CDG,MEL,2023-07-12 15:44:00,2023-07-12 16:56:00,Iberia,1:12:00,345,McDonnell Douglas MD-88,178
FL-696329,SFO,SYD,2023-03-07 01:54:00,2023-03-07 10:42:00,Swiss International Air Lines,8:48:00,1361,Boeing 767,126
FL-415992,DFW,LAX,2023-02-21 01:40:00,2023-02-21 07:31:00,Air Python,5:51:00,955,Airbus A380,204
FL-546566,HKG,SYD,2023-05-22 09:48:00,2023-05-22 16:07:00,Singapore Airlines,6:19:00,2713,Boeing 747,198
FL-232644,YHZ,LAX,2023-10-13 15:44:00,2023-10-13 22:07:00,Cathay Pacific,6:23:00,1219,Boeing 737 MAX,131
FL-448818,SIN,HND,2023-12-23 15:52:00,2023-12-23 22:34:00,Delta Airlines,6:42:00,1881,Airbus A320,226
FL-549289,HKG,FRA,2023-02-20 02:34:00,2023-02-20 06:14:00,Cathay Pacific,3:40:00,335,Embraer E190,243
FL-262473,HND,YHZ,2023-06-27 06:21:00,2023-06-27 07:28:00,EVA Air,1:07:00,537,Bombardier Q400,104
FL-622912,PEK,SYD,2023-10-28 00:13:00,2023-10-28 07:44:00,United Airlines,7:31:00,654,Airbus A330,176
FL-294280,DEN,MEL,2023-03-06 08:06:00,2023-03-06 14:23:00,Qantas,6:17:00,1106,Airbus A340,237
FL-329425,DXB,ORD,2023-09-27 05:59:00,2023-09-27 07:51:00,EVA Air,1:52:00,1188,Bombardier CRJ900,183
FL-761399,SYD,PEK,2023-08-12 07:35:00,2023-08-12 10:53:00,Avianca,3:18:00,2000,Embraer E190,161
FL-300410,IST,LHR,2023-03-02 10:13:00,2023-03-02 15:16:00,Iberia,5:03:00,1419,Boeing 777,142
FL-431992,YHZ,AMS,2023-01-07 18:37:00,2023-01-07 22:09:00,WestJet,3:32:00,2231,Boeing 747,167
FL-203297,CDG,FRA,2023-07-06 12:42:00,2023-07-06 21:37:00,Swiss International Air Lines,8:55:00,1680,Boeing 737,125
FL-918073,ICN,HKG,2023-12-01 14:58:00,2023-12-01 16:32:00,Air Python,1:34:00,2684,Boeing 747,157
FL-621909,YYZ,AMS,2023-11-01 21:16:00,2023-11-02 01:08:00,Delta Airlines,3:52:00,1074,Boeing 777,236
FL-957871,ICN,LHR,2023-09-03 20:27:00,2023-09-04 02:20:00,Etihad Airways,5:53:00,2698,Boeing 787,158
FL-601162,FRA,YHZ,2023-07-08 02:53:00,2023-07-08 05:40:00,Air Python,2:47:00,2254,Bombardier CRJ900,242
FL-953613,YUL,SYD,2023-09-02 19:31:00,2023-09-02 22:56:00,Avianca,3:25:00,297,Boeing 767,171
FL-370526,HKG,ICN,2023-09-24 02:04:00,2023-09-24 08:30:00,Iberia,6:26:00,2026,Airbus A380,114
FL-459983,YHZ,MIA,2023-06-01 15:27:00,2023-06-01 22:09:00,EVA Air,6:42:00,584,Airbus A340,178
FL-862374,DFW,YOW,2023-09-02 10:02:00,2023-09-02 13:45:00,Singapore Airlines,3:43:00,440,Bombardier CRJ900,111
FL-264055,CDG,YVR,2023-11-16 10:07:00,2023-11-16 18:37:00,American Airlines,8:30:00,2776,Boeing 777,249
FL-116808,ORD,ATL,2023-02-13 01:38:00,2023-02-13 08:43:00,Etihad Airways,7:05:00,1959,Airbus A340,172
FL-247789,LHR,AMS,2023-08-22 03:25:00,2023-08-22 06:22:00,Virgin Atlantic,2:57:00,608,Airbus A320,248
FL-722028,FRA,YHZ,2023-05-24 02:49:00,2023-05-24 10:09:00,Singapore Airlines,7:20:00,2071,Boeing 737 MAX,103
FL-258216,LHR,LAX,2023-01-25 15:22:00,2023-01-25 22:38:00,Royal Jordanian,7:16:00,871,Airbus A350,167
FL-301442,YUL,MIA,2023-08-23 23:30:00,2023-08-24 06:13:00,Asiana Airlines,6:43:00,274,Airbus A330,137
FL-552535,HKG,ORD,2023-12-09 02:19:00,2023-12-09 04:56:00,Iberia,2:37:00,2948,Embraer E190,228
FL-702309,SIN,LAX,2023-10-14 18:49:00,2023-10-15 00:17:00,Royal Jordanian,5:28:00,339,Boeing 747,249
FL-490731,FRA,DXB,2023-09-15 18:42:00,2023-09-16 02:17:00,Lufthansa,7:35:00,2673,Boeing 747,133
FL-298801,FRA,HND,2023-04-06 05:19:00,2023-04-06 12:56:00,Asiana Airlines,7:37:00,1692,Boeing 787,148
FL-716589,LAX,SYD,2023-12-23 17:38:00,2023-12-23 21:56:00,Delta Airlines,4:18:00,1786,Boeing 767,190
FL-461024,HKG,SIN,2023-12-11 10:17:00,2023-12-11 11:21:00,Finnair,1:04:00,1324,Bombardier Q400,101
FL-795096,LAX,DXB,2023-01-04 06:23:00,2023-01-04 15:10:00,EVA Air,8:47:00,2103,Boeing 767,120
FL-177666,MEX,HND,2023-10-27 17:25:00,2023-10-28 02:16:00,Delta Airlines,8:51:00,1292,Airbus A320,201
FL-315112,SYD,ICN,2023-09-22 11:53:00,2023-09-22 20:42:00,Qatar Airways,8:49:00,1532,Boeing 767,186
FL-149438,LAX,IST,2023-08-19 04:22:00,2023-08-19 06:43:00,Swiss International Air Lines,2:21:00,1757,Boeing 767,206
FL-246882,ICN,DFW,2023-08-11 10:21:00,2023-08-11 13:31:00,Royal Jordanian,3:10:00,1157,Boeing 787,155
FL-250777,ORD,AMS,2023-02-10 22:46:00,2023-02-11 06:30:00,Swiss International Air Lines,7:44:00,2451,Airbus A350,214
FL-677357,YUL,LAX,2023-05-18 12:42:00,2023-05-18 19:25:00,EVA Air,6:43:00,2900,McDonnell Douglas MD-88,206
FL-545495,LAX,SFO,2023-01-14 07:14:00,2023-01-14 13:30:00,American Airlines,6:16:00,2522,Boeing 767,154
FL-249958,ICN,MEL,2023-10-23 04:13:00,2023-10-23 12:32:00,Air Canada,8:19:00,1931,Boeing 737 MAX,156
FL-650029,AMS,YHZ,2023-01-11 01:36:00,2023-01-11 06:09:00,United Airlines,4:33:00,1631,Bombardier Q400,227
FL-366988,AMS,FCO,2023-08-14 10:49:00,2023-08-14 17:56:00,Singapore Airlines,7:07:00,1637,Airbus A350,163
FL-517120,HND,LAX,2023-02-06 07:29:00,2023-02-06 10:53:00,Air France,3:24:00,577,Airbus A350,166
FL-650936,IST,MEX,2023-03-14 17:05:00,2023-03-14 19:12:00,Finnair,2:07:00,2829,Airbus A380,186
FL-209420,YHZ,CDG,2023-12-18 08:44:00,2023-12-18 11:06:00,KLM,2:22:00,2781,Boeing 777,123
FL-866399,SYD,FCO,2023-08-11 09:01:00,2023-08-11 10:05:00,Lufthansa,1:04:00,2335,Airbus A350,186
FL-420775,MEL,YUL,2023-03-06 03:10:00,2023-03-06 06:04:00,China Southern Airlines,2:54:00,2623,McDonnell Douglas MD-88,127
FL-213698,IST,SIN,2023-09-20 08:20:00,2023-09-20 15:11:00,EVA Air,6:51:00,2254,Boeing 767,161
FL-717650,LHR,CDG,2023-06-14 19:34:00,2023-06-15 04:23:00,WestJet,8:49:00,1916,Airbus A330,153
FL-595729,AMS,ATL,2023-10-11 09:46:00,2023-10-11 17:24:00,Swiss International Air Lines,7:38:00,2094,Airbus A330,216
FL-479684,DXB,HND,2023-11-23 13:57:00,2023-11-23 17:06:00,EVA Air,3:09:00,273,McDonnell Douglas MD-88,173
FL-844054,FCO,YHZ,2023-07-28 20:28:00,2023-07-29 01:24:00,China Southern Airlines,4:56:00,2145,Airbus A380,249
FL-405149,ICN,ATL,2023-10-09 20:22:00,2023-10-10 02:48:00,Iberia,6:26:00,2628,Airbus A380,164
FL-276236,SYD,ORD,2023-06-10 04:20:00,2023-06-10 12:01:00,Singapore Airlines,7:41:00,2839,Boeing 767,222
FL-812140,LAX,YVR,2023-10-07 06:19:00,2023-10-07 11:17:00,Turkish Airlines,4:58:00,1774,Boeing 737 MAX,229
FL-947341,SIN,MEX,2023-07-06 21:34:00,2023-07-06 22:45:00,Alitalia,1:11:00,1683,Bombardier CRJ900,229
FL-267138,YOW,JFK,2023-08-06 23:26:00,2023-08-07 07:56:00,Singapore Airlines,8:30:00,968,Boeing 747,160
FL-105577,IST,HND,2023-01-14 12:53:00,2023-01-14 15:29:00,Qantas,2:36:00,355,Boeing 737 MAX,121
FL-690044,YVR,MEL,2023-09-26 12:12:00,2023-09-26 18:58:00,Aeroflot,6:46:00,2859,Boeing 767,152
FL-915720,MIA,DEN,2023-11-09 22:36:00,2023-11-10 02:16:00,British Airways,3:40:00,994,Boeing 767,250
FL-612719,SFO,AMS,2023-09-11 09:35:00,2023-09-11 17:27:00,Asiana Airlines,7:52:00,1174,Boeing 737,209
FL-513477,DXB,ICN,2023-07-14 10:49:00,2023-07-14 17:24:00,United Airlines,6:35:00,1320,Boeing 767,155
FL-142822,ORD,AMS,2023-02-19 09:18:00,2023-02-19 17:53:00,WestJet,8:35:00,779,Bombardier Q400,231
FL-534716,ORD,DEN,2023-05-14 07:28:00,2023-05-14 13:15:00,Swiss International Air Lines,5:47:00,925,Boeing 747,144
FL-641989,HKG,PEK,2023-08-03 07:52:00,2023-08-03 15:23:00,Swiss International Air Lines,7:31:00,2394,Boeing 767,221
FL-656144,CDG,JFK,2023-02-05 22:30:00,2023-02-06 01:46:00,WestJet,3:16:00,1908,Embraer E190,156
FL-251200,JFK,FCO,2023-07-03 06:20:00,2023-07-03 14:35:00,Alitalia,8:15:00,1788,Airbus A380,241
FL-711295,ATL,IST,2023-08-12 01:00:00,2023-08-12 09:05:00,Thai Airways,8:05:00,2097,Boeing 777,180
FL-891053,MIA,SYD,2023-04-26 18:42:00,2023-04-27 01:37:00,WestJet,6:55:00,2610,Boeing 767,127
FL-991533,IST,AMS,2023-12-03 08:53:00,2023-12-03 13:50:00,Lufthansa,4:57:00,990,Airbus A350,182
FL-403364,HKG,YOW,2023-12-28 06:20:00,2023-12-28 09:35:00,Swiss International Air Lines,3:15:00,1704,Embraer E190,165
FL-491984,SYD,PEK,2023-08-09 00:45:00,2023-08-09 06:41:00,Emirates,5:56:00,1526,Airbus A320,103
FL-839426,IST,LHR,2023-12-19 07:02:00,2023-12-19 11:05:00,Avianca,4:03:00,1862,Airbus A330,149
FL-839859,YUL,YYZ,2023-09-05 05:43:00,2023-09-05 09:42:00,Singapore Airlines,3:59:00,2917,Airbus A340,166
FL-522210,LAX,DFW,2023-01-22 07:52:00,2023-01-22 13:30:00,WestJet,5:38:00,2429,Boeing 737,210
FL-241232,YYZ,YVR,2023-10-02 04:43:00,2023-10-02 05:56:00,Alitalia,1:13:00,992,Airbus A350,162
FL-892694,FRA,SYD,2023-07-23 13:28:00,2023-07-23 19:30:00,Alitalia,6:02:00,2737,Airbus A350,119
FL-147029,YXU,PEK,2023-12-21 18:56:00,2023-12-21 23:33:00,Virgin Atlantic,4:37:00,228,Bombardier Q400,136
FL-206576,SIN,YXU,2023-04-08 11:03:00,2023-04-08 19:19:00,Lufthansa,8:16:00,1461,Airbus A320,197
FL-958161,FCO,LAX,2023-04-17 05:52:00,2023-04-17 11:57:00,China Southern Airlines,6:05:00,476,Boeing 777,169
FL-604204,ORD,YYZ,2023-12-15 22:48:00,2023-12-16 02:50:00,Qantas,4:02:00,1562,Embraer E190,174
FL-316658,ICN,YUL,2023-05-16 23:25:00,2023-05-17 06:58:00,Turkish Airlines,7:33:00,1751,Boeing 777,160
FL-667520,HKG,FRA,2023-01-07 06:03:00,2023-01-07 09:39:00,Turkish Airlines,3:36:00,714,Airbus A330,124
FL-664950,MIA,SYD,2023-08-18 07:18:00,2023-08-18 13:32:00,Royal Jordanian,6:14:00,1506,Airbus A340,207
FL-369004,SYD,JFK,2023-08-15 18:37:00,2023-08-16 01:52:00,Asiana Airlines,7:15:00,2794,Airbus A380,135
FL-817651,HKG,LHR,2023-10-07 13:12:00,2023-10-07 16:55:00,Avianca,3:43:00,2026,Airbus A340,185
FL-607349,HKG,LAX,2023-01-27 01:35:00,2023-01-27 03:08:00,Etihad Airways,1:33:00,263,Boeing 777,108
FL-739868,LAX,ICN,2023-10-11 11:09:00,2023-10-11 17:15:00,United Airlines,6:06:00,1162,Airbus A330,171
FL-480324,FCO,YHZ,2023-03-21 20:24:00,2023-03-22 05:19:00,EVA Air,8:55:00,1810,Boeing 777,167
FL-174093,DFW,FRA,2023-06-05 06:45:00,2023-06-05 11:33:00,Qantas,4:48:00,2150,Bombardier CRJ900,166
FL-545509,ATL,JFK,2023-11-13 17:22:00,2023-11-13 21:23:00,Etihad Airways,4:01:00,1188,Boeing 747,100
FL-823919,YYZ,YXU,2023-05-02 03:54:00,2023-05-02 06:37:00,Aeroflot,2:43:00,720,Embraer E190,153
FL-857021,FRA,MEX,2023-06-26 03:45:00,2023-06-26 12:01:00,Turkish Airlines,8:16:00,1461,Boeing 787,250
FL-862690,FRA,JFK,2023-07-27 09:56:00,2023-07-27 17:50:00,Lufthansa,7:54:00,1394,Airbus A320,161
FL-776860,FRA,YVR,2023-01-21 01:02:00,2023-01-21 08:44:00,Iberia,7:42:00,274,Airbus A380,127
FL-361294,MEL,ICN,2023-06-09 20:28:00,2023-06-10 00:58:00,Air France,4:30:00,2904,Airbus A330,138
FL-948721,SFO,HKG,2023-02-16 03:59:00,2023-02-16 06:13:00,Qatar Airways,2:14:00,1574,Airbus A320,107
FL-744534,FCO,YVR,2023-12-02 17:43:00,2023-12-02 18:58:00,Air Canada,1:15:00,547,McDonnell Douglas MD-88,222
FL-292829,LHR,ATL,2023-11-13 14:33:00,2023-11-13 22:21:00,Singapore Airlines,7:48:00,400,Boeing 787,106
FL-275785,MEL,LAX,2023-04-15 12:01:00,2023-04-15 14:26:00,EVA Air,2:25:00,2616,McDonnell Douglas MD-88,248
FL-916558,SIN,MEL,2023-07-15 16:29:00,2023-07-15 22:52:00,Avianca,6:23:00,2272,Boeing 747,187
FL-381897,YVR,PEK,2023-07-15 20:58:00,2023-07-16 05:04:00,Finnair,8:06:00,2351,Airbus A340,110
FL-258401,SYD,DEN,2023-08-06 08:54:00,2023-08-06 16:50:00,Delta Airlines,7:56:00,668,Boeing 737 MAX,207
FL-722288,YUL,DXB,2023-11-19 03:47:00,2023-11-19 06:26:00,Swiss International Air Lines,2:39:00,1080,Boeing 787,102
FL-303821,ATL,JFK,2023-11-05 00:25:00,2023-11-05 04:09:00,Swiss International Air Lines,3:44:00,1916,McDonnell Douglas MD-88,237
FL-432256,YUL,SIN,2023-09-06 22:43:00,2023-09-07 00:36:00,Air France,1:53:00,2850,Airbus A380,211
FL-726302,ORD,SFO,2023-07-13 13:46:00,2023-07-13 21:23:00,British Airways,7:37:00,1530,Boeing 787,109
