FlightNumber,DepartureAirport,ArrivalAirport,DepartureTime,ArrivalTime,Airline,FlightDuration,AvgTicketPrice,Aircraft,PassengerCount
FL-681430,YXU,LAX,2023-12-21 07:15:00,2023-12-21 13:05:00,Air France,5:50:00,1012,Airbus A340,240
FL-494848,FRA,DFW,2023-01-19 18:42:00,2023-01-19 19:49:00,British Airways,1:07:00,1534,Boeing 747,160
FL-950114,YVR,HKG,2023-11-18 08:02:00,2023-11-18 11:27:00,WestJet,3:25:00,659,Boeing 747,140
FL-426773,YYZ,YVR,2023-02-06 22:48:00,2023-02-07 01:51:00,British Airways,3:03:00,2477,Boeing 767,224
FL-919760,ICN,YUL,2023-05-16 17:48:00,2023-05-16 19:26:00,Thai Airways,1:38:00,1906,Boeing 737,211
FL-331492,LAX,JFK,2023-07-25 18:50:00,2023-07-25 20:38:00,Thai Airways,1:48:00,2107,Boeing 737,158
FL-882647,SFO,AMS,2023-10-20 15:52:00,2023-10-20 18:56:00,Cathay Pacific,3:04:00,2171,Boeing 767,125
FL-597443,DEN,MIA,2023-09-12 21:32:00,2023-09-13 05:50:00,Alitalia,8:18:00,2892,Boeing 747,214
FL-320496,YYZ,SYD,2023-11-09 14:58:00,2023-11-09 18:39:00,Etihad Airways,3:41:00,1443,Airbus A340,156
FL-102341,ORD,AMS,2023-06-12 13:48:00,2023-06-12 18:40:00,Air Python,4:52:00,2321,Boeing 787,130
FL-122572,ICN,LAX,2023-10-24 18:27:00,2023-10-25 00:07:00,Swiss International Air Lines,5:40:00,1586,Boeing 747,233
FL-120261,SFO,DXB,2023-10-04 09:56:00,2023-10-04 13:38:00,Finnair,3:42:00,1384,Boeing 787,175
FL-506759,DEN,MEX,2023-03-22 19:45:00,2023-03-23 02:56:00,Swiss International Air Lines,7:11:00,1030,McDonnell Douglas MD-88,113
FL-647755,YXU,FCO,2023-09-20 12:16:00,2023-09-20 19:19:00,WestJet,7:03:00,1736,Boeing 747,231
FL-628457,YXU,FCO,2023-12-01 21:39:00,2023-12-02 04:29:00,Emirates,6:50:00,2509,Airbus A330,223
FL-271103,SYD,DEN,2023-01-20 00:10:00,2023-01-20 07:28:00,Singapore Airlines,7:18:00,705,Airbus A320,107
FL-984801,MEL,HKG,2023-06-13 20:36:00,2023-06-13 22:45:00,Finnair,2:09:00,840,Airbus A350,114
FL-603986,YHZ,MEL,2023-06-23 13:26:00,2023-06-23 20:50:00,Thai Airways,7:24:00,1207,Boeing 737 MAX,218
FL-806380,HND,IST,2023-01-23 06:00:00,2023-01-23 13:16:00,Etihad Airways,7:16:00,292,Embraer E190,211
FL-755200,SFO,AMS,2023-05-21 07:50:00,2023-05-21 13:39:00,Cathay Pacific,5:49:00,2359,Airbus A380,200
FL-103139,SYD,YVR,2023-09-23 17:50:00,2023-09-24 00:38:00,Virgin Atlantic,6:48:00,2166,Bombardier Q400,166
FL-454625,YUL,MEX,2023-05-26 04:59:00,2023-05-26 13:41:00,ANA All Nippon Airways,8:42:00,2498,Airbus A380,166
FL-861974,HKG,ATL,2023-06-21 07:47:00,2023-06-21 12:01:00,Air Python,4:14:00,1068,McDonnell Douglas MD-88,195
FL-899280,YVR,FRA,2023-11-22 18:56:00,2023-11-22 23:54:00,Thai Airways,4:58:00,496,Boeing 777,195
FL-744034,IST,LAX,2023-08-25 11:22:00,2023-08-25 12:59:00,Air Canada,1:37:00,267,McDonnell Douglas MD-88,233
FL-812533,FCO,MEX,2023-05-18 23:55:00,2023-05-19 04:58:00,Turkish Airlines,5:03:00,310,Embraer E190,207
FL-769298,LHR,ORD,2023-07-28 18:58:00,2023-07-29 03:35:00,Emirates,8:37:00,255,Embraer E190,160
FL-173084,YHZ,YOW,2023-03-20 06:57:00,2023-03-20 08:25:00,Swiss International Air Lines,1:28:00,814,Airbus A340,161
FL-436694,FCO,SIN,2023-10-16 20:47:00,2023-10-16 22:09:00,Thai Airways,1:22:00,2268,Airbus A320,126
FL-191124,ICN,MEX,2023-11-14 01:42:00,2023-11-14 06:02:00,Swiss International Air Lines,4:20:00,2374,Boeing 787,159
FL-837644,DFW,HND,2023-06-25 10:44:00,2023-06-25 12:07:00,Alitalia,1:23:00,921,Airbus A350,133
FL-637501,LAX,LHR,2023-11-20 09:25:00,2023-11-20 17:58:00,Qatar Airways,8:33:00,2284,Airbus A340,139
FL-159159,CDG,ORD,2023-04-10 13:40:00,2023-04-10 15:37:00,Turkish Airlines,1:57:00,1695,Bombardier CRJ900,208
FL-835587,FRA,YXU,2023-06-04 23:02:00,2023-06-05 04:12:00,WestJet,5:10:00,2256,Airbus A380,123
FL-847898,ORD,AMS,2023-06-07 03:02:00,2023-06-07 07:03:00,Swiss International Air Lines,4:01:00,2623,Bombardier CRJ900,101
FL-976782,DFW,LHR,2023-01-14 23:08:00,2023-01-15 04:20:00,Air France,5:12:00,2375,Boeing 737 MAX,146
FL-715146,IST,YOW,2023-09-09 19:07:00,2023-09-10 00:44:00,Air Canada,5:37:00,1564,Boeing 777,193
FL-762400,YHZ,HND,2023-11-15 12:42:00,2023-11-15 14:12:00,Swiss International Air Lines,1:30:00,1563,Bombardier CRJ900,187
FL-575274,YXU,SYD,2023-09-09 09:55:00,2023-09-09 13:40:00,Swiss International Air Lines,3:45:00,1993,Airbus A340,247
FL-500172,PEK,LAX,2023-02-09 10:02:00,2023-02-09 13:56:00,Alitalia,3:54:00,666,Embraer E190,160
FL-843651,HND,YXU,2023-08-11 13:08:00,2023-08-11 14:22:00,KLM,1:14:00,554,Boeing 737 MAX,223
FL-787326,FCO,MEL,2023-04-04 07:10:00,2023-04-04 14:19:00,United Airlines,7:09:00,2365,Bombardier Q400,185
FL-904650,SYD,YVR,2023-04-20 19:36:00,2023-04-21 00:26:00,KLM,4:50:00,888,Embraer E190,160
FL-164171,LAX,FCO,2023-04-01 18:44:00,2023-04-02 01:05:00,United Airlines,6:21:00,1048,Embraer E190,110
FL-835254,HKG,AMS,2023-06-16 07:58:00,2023-06-16 14:48:00,Thai Airways,6:50:00,736,Bombardier CRJ900,181
FL-312322,YXU,DEN,2023-01-21 03:24:00,2023-01-21 06:27:00,Thai Airways,3:03:00,2230,Bombardier CRJ900,237
FL-438050,DFW,DEN,2023-06-13 03:12:00,2023-06-13 06:59:00,Finnair,3:47:00,511,Embraer E190,241
FL-125162,HKG,MEL,2023-01-18 17:35:00,2023-01-18 23:19:00,Etihad Airways,5:44:00,1546,Airbus A340,205
FL-476271,YXU,JFK,2023-06-28 22:04:00,2023-06-29 05:47:00,Finnair,7:43:00,697,McDonnell Douglas MD-88,223
FL-258958,LAX,MIA,2023-12-24 23:55:00,2023-12-25 03:48:00,Qantas,3:53:00,2735,Boeing 777,199
FL-778387,YUL,DEN,2023-02-06 14:39:00,2023-02-06 16:11:00,British Airways,1:32:00,2810,Boeing 747,249
FL-119289,DFW,ATL,2023-06-19 04:03:00,2023-06-19 11:51:00,Finnair,7:48:00,1513,Boeing 767,145
FL-666869,YVR,MEX,2023-12-27 04:25:00,2023-12-27 06:41:00,Virgin Atlantic,2:16:00,2293,Bombardier CRJ900,179
FL-664400,YYZ,YXU,2023-10-28 12:27:00,2023-10-28 18:05:00,Etihad Airways,5:38:00,2910,Bombardier CRJ900,125
FL-651231,LAX,YYZ,2023-10-09 16:09:00,2023-10-09 17:46:00,Air Canada,1:37:00,2312,Airbus A320,120
FL-340975,HKG,DFW,2023-05-15 11:15:00,2023-05-15 16:49:00,Air Python,5:34:00,282,Boeing 737 MAX,103
FL-211855,CDG,HND,2023-07-24 20:38:00,2023-07-25 04:16:00,Qantas,7:38:00,858,Airbus A340,225
FL-702208,MEX,HND,2023-05-24 16:18:00,2023-05-24 17:25:00,Swiss International Air Lines,1:07:00,845,Embraer E190,197
FL-439233,ATL,CDG,2023-05-12 14:49:00,2023-05-12 21:48:00,Air Canada,6:59:00,1204,Boeing 777,168
FL-959108,ATL,YOW,2023-04-09 00:24:00,2023-04-09 03:23:00,Emirates,2:59:00,1133,Airbus A350,243
FL-830662,MEL,YUL,2023-07-15 20:55:00,2023-07-15 22:28:00,Air Canada,1:33:00,647,Airbus A320,148
FL-587311,IST,FCO,2023-10-19 18:26:00,2023-10-20 00:56:00,Singapore Airlines,6:30:00,768,Bombardier CRJ900,178
FL-318065,SFO,HND,2023-05-14 00:19:00,2023-05-14 04:45:00,Finnair,4:26:00,1695,Boeing 767,118
FL-783005,YXU,ICN,2023-05-24 16:31:00,2023-05-24 18:51:00,Qantas,2:20:00,1235,Embraer E190,132
FL-272866,ICN,LAX,2023-02-22 10:30:00,2023-02-22 12:01:00,KLM,1:31:00,2776,Airbus A350,130
FL-727599,LAX,CDG,2023-06-26 19:00:00,2023-06-26 20:55:00,China Southern Airlines,1:55:00,2505,Airbus A380,129
FL-246458,PEK,SFO,2023-05-22 14:06:00,2023-05-22 16:54:00,Qatar Airways,2:48:00,2074,Boeing 737 MAX,242
FL-741589,YOW,HKG,2023-08-27 20:39:00,2023-08-28 03:13:00,China Southern Airlines,6:34:00,2288,Airbus A380,245
FL-949256,ATL,LHR,2023-02-09 21:56:00,2023-02-10 04:48:00,Lufthansa,6:52:00,1154,Airbus A340,233
FL-627582,DXB,SIN,2023-10-12 16:30:00,2023-10-12 19:43:00,Lufthansa,3:13:00,1942,Bombardier CRJ900,212
FL-954626,SFO,YXU,2023-05-09 17:43:00,2023-05-10 00:09:00,American Airlines,6:26:00,642,Boeing 767,120
FL-584153,MEX,ORD,2023-02-11 00:50:00,2023-02-11 06:35:00,Turkish Airlines,5:45:00,773,Boeing 777,172
FL-702712,SYD,YVR,2023-01-07 15:05:00,2023-01-07 16:19:00,United Airlines,1:14:00,2992,Boeing 777,181
FL-615479,LAX,IST,2023-09-12 12:53:00,2023-09-12 15:40:00,WestJet,2:47:00,1442,Boeing 737,178
FL-269894,LAX,FCO,2023-03-08 09:13:00,2023-03-08 14:59:00,Thai Airways,5:46:00,2923,Airbus A320,250
FL-166442,FRA,ORD,2023-06-05 10:22:00,2023-06-05 18:19:00,Avianca,7:57:00,1258,Boeing 787,104
FL-661565,FCO,LAX,2023-05-28 15:57:00,2023-05-29 00:29:00,China Southern Airlines,8:32:00,2147,Bombardier Q400,155
FL-341641,DEN,LAX,2023-06-26 05:39:00,2023-06-26 12:39:00,WestJet,7:00:00,1224,Airbus A330,146
FL-758187,DEN,AMS,2023-10-04 05:27:00,2023-10-04 13:22:00,Air Canada,7:55:00,1293,Bombardier Q400,122
FL-957733,YUL,YHZ,2023-02-21 15:55:00,2023-02-21 22:28:00,Air Canada,6:33:00,556,Boeing 767,200
FL-432796,ICN,YUL,2023-10-11 14:03:00,2023-10-11 19:12:00,Asiana Airlines,5:09:00,1943,Boeing 767,237
FL-904518,DFW,SIN,2023-03-13 09:16:00,2023-03-13 17:18:00,Qantas,8:02:00,2196,Boeing 787,122
FL-286820,YYZ,LAX,2023-08-12 22:07:00,2023-08-13 06:30:00,Cathay Pacific,8:23:00,2699,Boeing 747,239
FL-865006,YUL,YHZ,2023-05-01 15:01:00,2023-05-01 23:50:00,Qatar Airways,8:49:00,2490,Airbus A320,144
FL-248995,ATL,ORD,2023-05-11 07:06:00,2023-05-11 09:22:00,Thai Airways,2:16:00,200,Boeing 777,210
FL-999785,ATL,YUL,2023-04-21 12:42:00,2023-04-21 15:32:00,Lufthansa,2:50:00,2696,Boeing 737,135
FL-263058,MIA,MEX,2023-07-20 21:35:00,2023-07-21 03:01:00,WestJet,5:26:00,1852,Bombardier CRJ900,157
FL-890578,FRA,LHR,2023-04-04 11:07:00,2023-04-04 12:30:00,Turkish Airlines,1:23:00,1837,Airbus A330,138
FL-695268,ICN,MEX,2023-11-24 00:23:00,2023-11-24 03:54:00,Air Canada,3:31:00,1794,Airbus A350,130
FL-714685,SFO,PEK,2023-03-23 01:51:00,2023-03-23 08:54:00,Avianca,7:03:00,2923,McDonnell Douglas MD-88,116
FL-205350,AMS,IST,2023-03-06 03:16:00,2023-03-06 10:09:00,Turkish Airlines,6:53:00,554,Airbus A340,202
FL-535944,SFO,YYZ,2023-05-13 05:38:00,2023-05-13 09:33:00,Lufthansa,3:55:00,1910,Airbus A320,210
FL-634158,YVR,ORD,2023-04-10 22:24:00,2023-04-11 02:09:00,Etihad Airways,3:45:00,1413,Boeing 777,239
FL-815655,SIN,LHR,2023-06-15 17:41:00,2023-06-15 23:55:00,British Airways,6:14:00,350,Bombardier Q400,246
FL-874495,IST,YHZ,2023-10-19 10:24:00,2023-10-19 17:20:00,Lufthansa,6:56:00,778,McDonnell Douglas MD-88,225
FL-426561,PEK,MIA,2023-12-03 19:54:00,2023-12-04 02:25:00,Thai Airways,6:31:00,1340,Airbus A340,249
FL-989217,MEL,YOW,2023-01-04 21:02:00,2023-01-05 00:54:00,WestJet,3:52:00,1139,Embraer E190,129
FL-827525,YYZ,SFO,2023-12-08 17:51:00,2023-12-09 00:55:00,ANA All Nippon Airways,7:04:00,1905,Airbus A320,249
FL-183152,ICN,ATL,2023-08-03 12:50:00,2023-08-03 21:08:00,Thai Airways,8:18:00,1342,Airbus A350,226
FL-545390,JFK,YOW,2023-03-19 04:11:00,2023-03-19 09:48:00,Avianca,5:37:00,806,Airbus A350,155
FL-320492,AMS,DEN,2023-01-20 07:09:00,2023-01-20 08:52:00,United Airlines,1:43:00,2352,Airbus A330,193
FL-531940,LAX,DXB,2023-02-10 00:42:00,2023-02-10 01:45:00,Alitalia,1:03:00,2542,Boeing 777,132
FL-530455,YVR,ICN,2023-05-08 08:32:00,2023-05-08 11:00:00,KLM,2:28:00,1543,Embraer E190,236
FL-952308,MEX,ORD,2023-08-21 21:51:00,2023-08-22 00:52:00,Iberia,3:01:00,1755,Boeing 767,246
FL-440822,ORD,YYZ,2023-11-27 17:34:00,2023-11-27 19:00:00,Qatar Airways,1:26:00,1098,Boeing 747,245
FL-136911,CDG,YOW,2023-05-02 00:47:00,2023-05-02 05:42:00,Qatar Airways,4:55:00,397,Bombardier Q400,209
FL-898278,YHZ,SIN,2023-07-04 02:47:00,2023-07-04 09:54:00,Virgin Atlantic,7:07:00,469,Boeing 777,184
FL-630309,DXB,MEX,2023-03-02 16:38:00,2023-03-02 18:39:00,Cathay Pacific,2:01:00,289,Boeing 767,242
FL-712297,LHR,LAX,2023-11-07 18:14:00,2023-11-08 01:34:00,Alitalia,7:20:00,2791,Airbus A340,145
FL-402349,YHZ,IST,2023-11-23 14:51:00,2023-11-23 17:02:00,United Airlines,2:11:00,2030,Boeing 777,180
FL-430402,YHZ,MIA,2023-12-20 11:49:00,2023-12-20 16:46:00,Qatar Airways,4:57:00,2704,Boeing 767,207
FL-102232,YVR,YUL,2023-08-15 20:53:00,2023-08-16 01:57:00,Qatar Airways,5:04:00,2338,Boeing 767,222
FL-607865,SYD,HKG,2023-06-13 20:10:00,2023-06-14 01:16:00,Singapore Airlines,5:06:00,2548,Boeing 737 MAX,220
FL-396857,MEL,LAX,2023-08-18 19:37:00,2023-08-18 21:27:00,Air France,1:50:00,1982,Bombardier Q400,119
FL-496061,IST,ATL,2023-01-20 09:17:00,2023-01-20 11:51:00,Virgin Atlantic,2:34:00,2300,Boeing 737,124
FL-577328,HKG,ICN,2023-05-09 14:42:00,2023-05-09 19:43:00,Emirates,5:01:00,1458,Airbus A350,126
FL-144270,YOW,HKG,2023-03-20 02:33:00,2023-03-20 09:41:00,American Airlines,7:08:00,2415,Boeing 747,250
FL-193857,MIA,LHR,2023-08-13 20:25:00,2023-08-13 23:43:00,Asiana Airlines,3:18:00,1004,Boeing 747,206
FL-646840,ICN,AMS,2023-12-10 02:55:00,2023-12-10 07:05:00,Etihad Airways,4:10:00,665,Boeing 767,155
FL-378001,SIN,LAX,2023-07-15 09:00:00,2023-07-15 16:53:00,Qantas,7:53:00,662,Boeing 777,108
FL-284078,YXU,JFK,2023-03-01 17:23:00,2023-03-01 19:25:00,EVA Air,2:02:00,1062,McDonnell Douglas MD-88,239
FL-314588,PEK,ICN,2023-02-14 09:26:00,2023-02-14 18:22:00,KLM,8:56:00,1913,Boeing 737,156
FL-806251,AMS,SFO,2023-01-25 13:02:00,2023-01-25 20:02:00,Virgin Atlantic,7:00:00,1209,Airbus A330,162
FL-356500,PEK,FCO,2023-12-14 11:22:00,2023-12-14 12:26:00,Virgin Atlantic,1:04:00,1706,Airbus A340,206
FL-479160,DXB,ICN,2023-06-13 17:39:00,2023-06-13 20:32:00,Singapore Airlines,2:53:00,2082,Embraer E190,231
FL-506870,LAX,DFW,2023-05-20 21:31:00,2023-05-21 01:46:00,Air France,4:15:00,2651,Embraer E190,130
FL-894308,MEX,ORD,2023-03-23 20:15:00,2023-03-24 00:56:00,Thai Airways,4:41:00,1540,Airbus A380,177
FL-369058,DXB,HND,2023-05-18 03:24:00,2023-05-18 07:55:00,Royal Jordanian,4:31:00,703,Bombardier Q400,163
FL-740567,ORD,MEX,2023-06-05 21:38:00,2023-06-06 03:35:00,Qantas,5:57:00,2892,Boeing 737 MAX,151
FL-875214,ATL,FRA,2023-07-02 02:22:00,2023-07-02 10:50:00,Turkish Airlines,8:28:00,2356,Boeing 747,210
FL-144452,MEX,IST,2023-07-22 04:25:00,2023-07-22 05:46:00,Iberia,1:21:00,2145,Airbus A350,105
FL-472018,HND,ATL,2023-11-03 20:40:00,2023-11-03 22:07:00,Cathay Pacific,1:27:00,1427,Bombardier CRJ900,190
FL-980560,ICN,DXB,2023-09-15 08:12:00,2023-09-15 11:51:00,Swiss International Air Lines,3:39:00,2790,Boeing 767,137
FL-570223,JFK,LAX,2023-09-27 00:37:00,2023-09-27 09:16:00,Finnair,8:39:00,201,Boeing 767,219
FL-585550,ORD,YHZ,2023-01-23 14:04:00,2023-01-23 17:38:00,Qatar Airways,3:34:00,1598,Boeing 747,134
FL-125699,LHR,YOW,2023-05-28 21:10:00,2023-05-28 22:43:00,Air France,1:33:00,2575,Boeing 787,243
FL-647869,ATL,ICN,2023-06-13 19:52:00,2023-06-14 04:39:00,Lufthansa,8:47:00,2434,Bombardier CRJ900,195
FL-757564,YXU,ATL,2023-05-13 03:38:00,2023-05-13 06:20:00,Swiss International Air Lines,2:42:00,2500,Bombardier Q400,134
FL-622468,DXB,LAX,2023-02-28 06:47:00,2023-02-28 13:53:00,United Airlines,7:06:00,1240,Airbus A350,227
FL-650847,AMS,HND,2023-07-18 20:15:00,2023-07-19 01:54:00,Avianca,5:39:00,556,Bombardier CRJ900,104
FL-616743,LAX,LHR,2023-08-26 02:28:00,2023-08-26 08:19:00,Lufthansa,5:51:00,1954,Airbus A330,152
FL-323012,LAX,PEK,2023-05-26 22:36:00,2023-05-27 07:04:00,Avianca,8:28:00,1710,Airbus A340,181
FL-916210,MIA,HKG,2023-01-25 10:29:00,2023-01-25 13:33:00,Etihad Airways,3:04:00,898,Airbus A340,101
FL-821474,ORD,SFO,2023-04-25 15:28:00,2023-04-26 00:15:00,Iberia,8:47:00,2485,McDonnell Douglas MD-88,210
FL-606734,ORD,HKG,2023-01-22 23:11:00,2023-01-23 05:38:00,United Airlines,6:27:00,439,Boeing 737 MAX,141
FL-224607,IST,YVR,2023-07-15 01:43:00,2023-07-15 10:27:00,United Airlines,8:44:00,2755,Airbus A350,125
FL-767279,IST,SYD,2023-12-19 13:32:00,2023-12-19 19:04:00,KLM,5:32:00,1091,Airbus A320,219
FL-277715,ORD,AMS,2023-12-03 15:09:00,2023-12-03 17:16:00,EVA Air,2:07:00,2142,Boeing 737 MAX,162
FL-240603,ORD,SFO,2023-03-25 22:07:00,2023-03-26 06:30:00,American Airlines,8:23:00,1556,Bombardier CRJ900,203
FL-981209,LHR,YYZ,2023-05-24 20:58:00,2023-05-25 01:23:00,Aeroflot,4:25:00,2203,Boeing 737 MAX,167
FL-985694,YVR,SIN,2023-06-16 08:19:00,2023-06-16 15:44:00,Air Canada,7:25:00,1985,Bombardier CRJ900,201
FL-863463,SIN,YVR,2023-12-08 11:49:00,2023-12-08 17:43:00,KLM,5:54:00,2009,Bombardier Q400,242
FL-889351,PEK,LAX,2023-07-17 23:30:00,2023-07-18 01:19:00,Delta Airlines,1:49:00,1814,Airbus A350,233
FL-714989,FCO,LAX,2023-05-23 00:55:00,2023-05-23 09:42:00,Finnair,8:47:00,2916,Airbus A350,197
FL-207711,MEL,IST,2023-10-22 15:51:00,2023-10-22 17:26:00,United Airlines,1:35:00,2497,Airbus A380,108
FL-362314,DXB,AMS,2023-03-09 04:47:00,2023-03-09 09:21:00,EVA Air,4:34:00,1552,Airbus A340,211
FL-426820,JFK,MEL,2023-07-09 14:27:00,2023-07-09 22:38:00,KLM,8:11:00,1441,Airbus A330,228
FL-937046,YUL,MEL,2023-12-14 22:13:00,2023-12-15 03:25:00,Qantas,5:12:00,514,Airbus A380,127
FL-824969,YOW,JFK,2023-11-28 22:28:00,2023-11-29 02:22:00,Delta Airlines,3:54:00,2861,Boeing 737 MAX,125
FL-153552,MIA,SYD,2023-12-12 15:41:00,2023-12-12 19:41:00,Avianca,4:00:00,2869,Airbus A320,237
FL-168721,LAX,YHZ,2023-12-02 08:33:00,2023-12-02 10:30:00,Royal Jordanian,1:57:00,1765,Airbus A320,233
FL-480008,LAX,DFW,2023-03-05 14:50:00,2023-03-05 22:06:00,WestJet,7:16:00,274,Airbus A330,177
FL-128324,LAX,YOW,2023-06-12 14:54:00,2023-06-12 21:27:00,ANA All Nippon Airways,6:33:00,846,Embraer E190,170
FL-449832,DFW,AMS,2023-10-23 12:01:00,2023-10-23 17:34:00,Asiana Airlines,5:33:00,1773,Airbus A330,110
FL-834824,SYD,ATL,2023-12-28 20:01:00,2023-12-29 00:53:00,China Southern Airlines,4:52:00,922,Embraer E190,113
FL-658018,MEL,PEK,2023-10-14 01:17:00,2023-10-14 07:07:00,Cathay Pacific,5:50:00,1991,Airbus A380,141
FL-536995,DFW,YYZ,2023-08-21 05:07:00,2023-08-21 08:45:00,Delta Airlines,3:38:00,1987,McDonnell Douglas MD-88,121
FL-664850,YYZ,DXB,2023-07-25 11:34:00,2023-07-25 19:41:00,WestJet,8:07:00,1877,Embraer E190,122
FL-117871,LAX,YUL,2023-02-16 17:41:00,2023-02-16 21:00:00,Air Canada,3:19:00,1967,Airbus A340,125
FL-362101,MIA,HND,2023-11-27 22:18:00,2023-11-28 05:11:00,Turkish Airlines,6:53:00,2984,Boeing 767,108
FL-602903,SYD,ORD,2023-10-13 14:16:00,2023-10-13 21:26:00,Cathay Pacific,7:10:00,2665,Bombardier CRJ900,218
FL-543335,DEN,DFW,2023-12-24 05:04:00,2023-12-24 09:58:00,ANA All Nippon Airways,4:54:00,1154,Bombardier CRJ900,144
FL-532968,MEL,YUL,2023-02-23 18:50:00,2023-02-23 21:25:00,British Airways,2:35:00,2759,Bombardier Q400,203
FL-888572,LAX,MEL,2023-04-23 21:47:00,2023-04-24 01:13:00,Emirates,3:26:00,1823,Airbus A340,101
FL-231344,ICN,FCO,2023-08-10 12:27:00,2023-08-10 14:42:00,Iberia,2:15:00,1491,Bombardier Q400,189
FL-547049,HND,LAX,2023-11-10 19:03:00,2023-11-10 21:21:00,Singapore Airlines,2:18:00,2894,Boeing 787,147
FL-864335,HND,ATL,2023-08-28 00:01:00,2023-08-28 07:02:00,Air Python,7:01:00,2165,Boeing 737 MAX,176
FL-436387,YXU,IST,2023-12-12 01:35:00,2023-12-12 03:06:00,Lufthansa,1:31:00,2322,Boeing 737,242
FL-806127,ICN,SIN,2023-03-15 03:36:00,2023-03-15 06:21:00,Emirates,2:45:00,1958,Bombardier CRJ900,201
FL-890468,HKG,IST,2023-03-22 21:50:00,2023-03-23 04:00:00,Air Python,6:10:00,654,Boeing 737 MAX,157
FL-832073,YOW,MIA,2023-06-11 13:44:00,2023-06-11 22:37:00,Delta Airlines,8:53:00,2590,Airbus A340,205
FL-787282,SIN,SYD,2023-12-10 04:42:00,2023-12-10 05:48:00,Virgin Atlantic,1:06:00,1604,Boeing 737 MAX,115
FL-837861,HKG,ICN,2023-07-01 13:01:00,2023-07-01 14:46:00,Alitalia,1:45:00,209,Boeing 737 MAX,138
FL-162466,SYD,PEK,2023-05-13 08:48:00,2023-05-13 16:12:00,Alitalia,7:24:00,1544,Boeing 747,182
FL-794448,MIA,DXB,2023-12-28 13:32:00,2023-12-28 16:18:00,KLM,2:46:00,667,Airbus A330,108
FL-331906,IST,YVR,2023-04-20 16:04:00,2023-04-20 22:16:00,KLM,6:12:00,307,Bombardier CRJ900,146
FL-915863,DFW,YUL,2023-01-13 15:34:00,2023-01-13 18:33:00,Finnair,2:59:00,2797,Boeing 777,124
FL-315079,FCO,AMS,2023-01-25 21:31:00,2023-01-26 00:10:00,China Southern Airlines,2:39:00,2381,Bombardier Q400,244
FL-781669,FCO,SYD,2023-09-25 09:15:00,2023-09-25 17:03:00,ANA All Nippon Airways,7:48:00,2505,Boeing 767,102
FL-610033,HND,ICN,2023-05-18 18:37:00,2023-05-18 23:39:00,Emirates,5:02:00,2342,Airbus A340,100
FL-543477,FCO,YUL,2023-02-04 19:24:00,2023-02-05 03:59:00,Finnair,8:35:00,2739,Boeing 737 MAX,111
FL-424835,ICN,HKG,2023-02-06 22:43:00,2023-02-07 00:18:00,Delta Airlines,1:35:00,1742,Airbus A350,144
FL-103368,YYZ,MIA,2023-02-19 23:56:00,2023-02-20 06:53:00,Emirates,6:57:00,1359,McDonnell Douglas MD-88,208
FL-702148,SYD,MEL,2023-05-09 15:57:00,2023-05-09 23:10:00,Virgin Atlantic,7:13:00,310,Boeing 787,131
FL-143703,SIN,HND,2023-08-05 21:20:00,2023-08-06 04:14:00,China Southern Airlines,6:54:00,2270,Airbus A350,100
FL-231763,PEK,LAX,2023-06-23 02:57:00,2023-06-23 09:57:00,Air France,7:00:00,551,Airbus A330,218
FL-258019,LHR,FRA,2023-08-19 16:20:00,2023-08-19 22:35:00,Royal Jordanian,6:15:00,700,Airbus A340,200
FL-418973,SYD,DFW,2023-11-26 13:48:00,2023-11-26 14:48:00,Virgin Atlantic,1:00:00,2398,Airbus A380,237
FL-254706,YOW,ICN,2023-11-15 16:14:00,2023-11-16 00:02:00,Qatar Airways,7:48:00,2813,Airbus A350,162
FL-241131,MIA,ICN,2023-11-11 15:15:00,2023-11-11 19:53:00,Iberia,4:38:00,2249,Boeing 767,198
FL-858873,LAX,ICN,2023-08-04 22:20:00,2023-08-05 00:31:00,KLM,2:11:00,1943,Airbus A380,206
FL-756684,IST,ORD,2023-08-27 19:04:00,2023-08-27 20:14:00,Etihad Airways,1:10:00,846,Airbus A330,174
FL-352248,CDG,YYZ,2023-04-25 20:53:00,2023-04-26 05:40:00,Lufthansa,8:47:00,2056,Boeing 747,101
FL-719701,LHR,HND,2023-12-08 06:31:00,2023-12-08 10:49:00,Cathay Pacific,4:18:00,511,Boeing 787,108
FL-624518,LAX,ORD,2023-09-15 20:27:00,2023-09-16 05:02:00,American Airlines,8:35:00,718,Embraer E190,114
FL-932387,DXB,CDG,2023-07-15 13:59:00,2023-07-15 19:05:00,Qatar Airways,5:06:00,1705,Airbus A340,151
FL-702026,HKG,IST,2023-02-01 02:55:00,2023-02-01 10:22:00,China Southern Airlines,7:27:00,1042,Airbus A350,145
FL-564891,YVR,DXB,2023-10-28 02:27:00,2023-10-28 08:05:00,China Southern Airlines,5:38:00,889,Bombardier Q400,206
FL-404843,YHZ,DXB,2023-09-22 06:58:00,2023-09-22 14:38:00,Singapore Airlines,7:40:00,702,Airbus A350,227
FL-422767,DEN,LAX,2023-09-20 00:38:00,2023-09-20 08:50:00,Qantas,8:12:00,2678,Airbus A380,233
FL-832423,SIN,PEK,2023-08-27 23:27:00,2023-08-28 06:52:00,American Airlines,7:25:00,228,Bombardier CRJ900,244
